,0
22011,7089.44
22012,6868.95
22013,6816.97
22014,6863.62
22015,6975.93
22016,6914.88
22017,6922.65
22018,6872.0
22019,6913.67
22020,6842.28
22021,6914.85
22022,6799.13
22023,6739.88
22024,6649.4
22025,6545.0
22026,6640.54
22027,6673.87
22028,6609.44
22029,6666.52
22030,6590.67
22031,6646.86
22032,6698.54
22033,6718.04
22034,6665.34
22035,6599.34
22036,6608.67
22037,6571.33
22038,6591.24
22039,6558.29
22040,6434.69
22041,6486.02
22042,6550.86
22043,6579.66
22044,6445.21
22045,6515.67
22046,6627.42
22047,6686.09
22048,6730.01
22049,6785.72
22050,6909.89
22051,6878.03
22052,6974.48
22053,7141.18
22054,7163.43
22055,7342.92
22056,7443.79
22057,7581.67
22058,7644.54
22059,7820.72
22060,8008.0
22061,8131.44
22062,8187.57
22063,8260.94
22064,8450.86
22065,8385.81
22066,8522.5
22067,8523.8
22068,8420.59
22069,8510.68
22070,8601.22
22071,8466.38
22072,8522.84
22073,8454.72
22074,8387.71
22075,8408.97
22076,8470.54
22077,8419.94
22078,8344.16
22079,8343.09
22080,8195.08
22081,8185.82
22082,8143.71
22083,8013.89
22084,8001.73
22085,7965.36
22086,7883.23
22087,7992.1
22088,7882.96
22089,7870.63
22090,7795.37
22091,7786.79
22092,7716.71
22093,7840.15
22094,7660.81
22095,7588.93
22096,7552.13
22097,7455.1
22098,7557.82
22099,7475.62
22100,7312.71
22101,7321.31
22102,7308.4
22103,7254.27
22104,7230.37
22105,7146.92
22106,7047.56
22107,7002.49
22108,6899.27
22109,6774.04
22110,6727.39
22111,6629.66
22112,6516.08
22113,6504.69
22114,6388.06
22115,6303.67
22116,6244.68
22117,6221.73
22118,6213.84
22119,6155.32
22120,6151.73
22121,6190.94
22122,6223.0
22123,6268.38
22124,6174.83
22125,6225.82
22126,6321.43
22127,6340.82
22128,6364.55
22129,6417.16
22130,6464.14
22131,6543.77
22132,6659.52
22133,6717.92
22134,6792.2
22135,6960.13
22136,6996.1
22137,7061.64
22138,7130.2
22139,7232.05
22140,7280.81
22141,7349.4
22142,7400.42
22143,7372.05
22144,7464.78
22145,7435.46
22146,7488.1
22147,7508.76
22148,7494.95
22149,7521.24
22150,7480.26
22151,7376.6
22152,7525.53
22153,7534.63
22154,7545.01
22155,7554.42
22156,7420.94
22157,7411.52
22158,7410.02
22159,7396.59
22160,7448.97
22161,7418.31
22162,7370.26
22163,7290.87
22164,7255.01
22165,7281.22
22166,7286.51
22167,7348.57
22168,7360.02
22169,7409.9
22170,7433.74
22171,7551.31
22172,7527.54
22173,7577.24
22174,7647.39
22175,7646.47
22176,7674.48
22177,7687.09
22178,7561.31
22179,7539.41
22180,7605.49
22181,7709.3
22182,7728.72
22183,7899.96
22184,7878.54
22185,7963.79
22186,8012.96
22187,8190.26
22188,8179.98
22189,8249.6
22190,8319.05
22191,8346.35
22192,8434.07
22193,8471.03
22194,8556.4
22195,8589.7
22196,8636.11
22197,8652.07
22198,8829.29
22199,8906.78
22200,9005.67
22201,9027.71
22202,9113.19
22203,9142.79
22204,9251.36
22205,9239.15
22206,9174.81
22207,9147.64
22208,9209.57
22209,9250.05
22210,9232.25
22211,9184.27
22212,9107.92
22213,9180.77
22214,9178.43
22215,9232.91
22216,9217.86
22217,9183.12
22218,9175.43
22219,9156.76
22220,9139.71
22221,9098.57
22222,9029.0
22223,9001.67
22224,8890.23
22225,8835.74
22226,8718.87
22227,8587.31
22228,8506.99
22229,8439.93
22230,8421.53
22231,8463.07
22232,8401.18
22233,8348.99
22234,8289.55
22235,8189.74
22236,8163.9
22237,8156.04
22238,8054.59
22239,7996.81
22240,7991.81
22241,7912.35
22242,7868.77
22243,7803.67
22244,7669.35
22245,7676.94
22246,7613.73
22247,7551.29
22248,7520.55
22249,7423.44
22250,7285.85
22251,7237.42
22252,7177.63
22253,7102.69
22254,7024.47
22255,6882.5
22256,6833.12
22257,6779.0
22258,6730.45
22259,6674.57
22260,6662.84
22261,6610.91
22262,6599.72
22263,6594.96
22264,6549.7
22265,6507.54
22266,6511.12
22267,6548.18
22268,6520.56
22269,6529.14
22270,6546.41
22271,6586.3
22272,6663.19
22273,6782.59
22274,6817.39
22275,6842.08
22276,6896.68
22277,6949.4
22278,7023.84
22279,7230.03
22280,7215.78
22281,7345.86
22282,7455.16
22283,7445.27
22284,7554.9
22285,7737.61
22286,7718.04
22287,7867.0
22288,7861.61
22289,7968.15
22290,8055.95
22291,8016.27
22292,8044.01
22293,8010.54
22294,8042.08
22295,8059.14
22296,8155.83
22297,8115.32
22298,8015.32
22299,8008.43
22300,7941.93
22301,7981.84
22302,8030.87
22303,8046.39
22304,7926.83
22305,7928.76
22306,7970.34
22307,7989.53
22308,8098.18
22309,8129.19
22310,8121.29
22311,8044.78
22312,8069.44
22313,8035.32
22314,8112.51
22315,8051.72
22316,8127.3
22317,8144.73
22318,8114.91
22319,8187.17
22320,8261.36
22321,8332.65
22322,8441.74
22323,8504.99
22324,8570.28
22325,8523.34
22326,8596.65
22327,8620.06
22328,8683.9
22329,8780.71
22330,8793.14
22331,8891.78
22332,8906.33
22333,8949.55
22334,9043.09
22335,9160.84
22336,9153.11
22337,9291.73
22338,9381.01
22339,9546.42
22340,9641.25
22341,9711.64
22342,9836.22
22343,9956.17
22344,10041.68
22345,10099.12
22346,10218.52
22347,10235.53
22348,10280.28
22349,10369.92
22350,10304.42
22351,10326.42
22352,10368.92
22353,10424.45
22354,10451.49
22355,10425.05
22356,10347.79
22357,10331.36
22358,10201.93
22359,10131.0
22360,10052.76
22361,9942.61
22362,9811.94
22363,9778.52
22364,9737.33
22365,9723.52
22366,9725.51
22367,9591.1
22368,9443.22
22369,9376.1
22370,9255.56
22371,9162.79
22372,9237.39
22373,9076.9
22374,9011.97
22375,8941.32
22376,8887.84
22377,8828.45
22378,8768.79
22379,8608.91
22380,8546.1
22381,8543.76
22382,8458.24
22383,8479.51
22384,8349.81
22385,8245.72
22386,8186.61
22387,8048.88
22388,7943.8
22389,7957.45
22390,7916.27
22391,7771.35
22392,7690.78
22393,7643.68
22394,7499.23
22395,7480.27
22396,7398.61
22397,7350.86
22398,7163.71
22399,7014.86
22400,6920.86
22401,6900.39
22402,6841.62
22403,6741.71
22404,6718.68
22405,6612.39
22406,6617.93
22407,6594.34
22408,6502.76
22409,6495.53
22410,6544.61
22411,6591.8
22412,6577.34
22413,6553.68
22414,6588.77
22415,6571.49
22416,6708.31
22417,6527.76
22418,6626.31
22419,6672.68
22420,6688.76
22421,6729.75
22422,6807.3
22423,6847.66
22424,6809.8
22425,6797.96
22426,6790.51
22427,6868.09
22428,6886.73
22429,7031.97
22430,7080.31
22431,7106.39
22432,7066.43
22433,7101.32
22434,7216.0
22435,7175.46
22436,7241.47
22437,7250.16
22438,7202.22
22439,7183.01
22440,7246.22
22441,7295.37
22442,7267.15
22443,7249.19
22444,7181.59
22445,7196.95
22446,7388.18
22447,7432.44
22448,7316.5
22449,7241.27
22450,7227.24
22451,7291.15
22452,7261.34
22453,7406.46
22454,7422.82
22455,7466.1
22456,7466.77
22457,7586.24
22458,7532.19
22459,7538.59
22460,7631.54
22461,7685.09
22462,7667.18
22463,7782.37
22464,7708.59
22465,7843.41
22466,7910.52
22467,7928.21
22468,8010.16
22469,8040.41
22470,8128.19
22471,8219.41
22472,8341.91
22473,8434.02
22474,8448.82
22475,8587.14
22476,8659.77
22477,8678.66
22478,8764.53
22479,8788.56
22480,8943.85
22481,8974.07
22482,9154.21
22483,9290.98
22484,9398.51
22485,9572.25
22486,9687.28
22487,9759.04
22488,9768.29
22489,9639.41
22490,9609.6
22491,9661.67
22492,9724.17
22493,9882.12
22494,9804.3
22495,9839.21
22496,9853.94
22497,9770.78
22498,9811.35
22499,9713.73
22500,9691.68
22501,9621.02
22502,9572.24
22503,9494.68
22504,9510.85
22505,9387.24
22506,9280.53
22507,9233.03
22508,9332.58
22509,9235.96
22510,9333.85
22511,9197.23
22512,9130.72
22513,9077.6
22514,8957.73
22515,8854.87
22516,8887.0
22517,8709.82
22518,8740.43
22519,8741.16
22520,8660.51
22521,8651.4
22522,8555.8
22523,8499.61
22524,8479.03
22525,8435.48
22526,8308.13
22527,8139.82
22528,8033.73
22529,7949.34
22530,7893.63
22531,7827.45
22532,7769.08
22533,7660.68
22534,7615.99
22535,7483.99
22536,7528.68
22537,7430.13
22538,7304.68
22539,7252.03
22540,7199.29
22541,7085.14
22542,7015.17
22543,6858.93
22544,6803.02
22545,6750.06
22546,6635.17
22547,6630.34
22548,6665.51
22549,6623.43
22550,6597.33
22551,6526.2
22552,6405.51
22553,6394.53
22554,6396.8
22555,6402.6
22556,6416.23
22557,6425.16
22558,6419.54
22559,6401.01
22560,6532.14
22561,6537.15
22562,6517.34
22563,6584.67
22564,6542.75
22565,6499.87
22566,6577.06
22567,6571.68
22568,6539.05
22569,6628.15
22570,6604.95
22571,6619.66
22572,6677.98
22573,6622.43
22574,6628.26
22575,6627.43
22576,6613.55
22577,6648.96
22578,6749.61
22579,6753.48
22580,6769.68
22581,6805.62
22582,6925.28
22583,6918.31
22584,7050.23
22585,7005.28
22586,6956.06
22587,7098.75
22588,7080.03
22589,7106.77
22590,7077.51
22591,7110.52
22592,7120.98
22593,7042.82
22594,7075.84
22595,7207.23
22596,7267.18
22597,7223.24
22598,7188.3
22599,7228.2
22600,7329.01
22601,7391.05
22602,7490.13
22603,7470.53
22604,7465.65
22605,7631.72
22606,7595.87
22607,7622.97
22608,7668.55
22609,7732.6
22610,7722.7
22611,7820.09
22612,7821.98
22613,7776.34
22614,7801.72
22615,8009.09
22616,7998.23
22617,8117.99
22618,8157.24
22619,8228.46
22620,8196.83
22621,8255.44
22622,8230.93
22623,8337.47
22624,8337.2
22625,8450.67
22626,8597.41
22627,8755.79
22628,8693.54
22629,8861.43
22630,8824.99
22631,8970.1
22632,9148.69
22633,9338.42
22634,9394.41
22635,9561.2
22636,9579.51
22637,9739.15
22638,9643.51
22639,9867.53
22640,9829.8
22641,9811.34
22642,9801.08
22643,9835.25
22644,9841.28
22645,9765.44
22646,9778.87
22647,9698.93
22648,9613.12
22649,9562.33
22650,9573.96
22651,9479.94
22652,9494.56
22653,9512.5
22654,9455.44
22655,9403.89
22656,9338.53
22657,9228.68
22658,9110.52
22659,8970.0
22660,8872.89
22661,8833.75
22662,8743.6
22663,8631.65
22664,8573.01
22665,8503.53
22666,8402.44
22667,8243.63
22668,8300.96
22669,8313.01
22670,8208.93
22671,8120.93
22672,7957.2
22673,7851.96
22674,7647.78
22675,7744.53
22676,7625.61
22677,7622.57
22678,7590.53
22679,7521.84
22680,7436.08
22681,7378.56
22682,7283.95
22683,7175.12
22684,7141.01
22685,7012.61
22686,6863.47
22687,6830.41
22688,6734.75
22689,6720.63
22690,6649.79
22691,6605.64
22692,6544.53
22693,6603.07
22694,6551.54
22695,6528.54
22696,6493.75
22697,6555.02
22698,6447.85
22699,6513.82
22700,6477.37
22701,6497.74
22702,6540.75
22703,6555.31
22704,6712.68
22705,6813.5
22706,6845.46
22707,6900.95
22708,6908.95
22709,6994.71
22710,7175.58
22711,7378.89
22712,7464.34
22713,7580.48
22714,7651.71
22715,7781.02
22716,7869.25
22717,7908.02
22718,7858.82
22719,7987.45
22720,7921.92
22721,8102.8
22722,8166.96
22723,8326.07
22724,8245.1
22725,8301.73
22726,8383.94
22727,8401.28
22728,8489.56
22729,8377.14
22730,8347.59
22731,8348.24
22732,8443.04
22733,8461.26
22734,8527.45
22735,8444.38
22736,8522.88
22737,8585.27
22738,8542.53
22739,8576.2
22740,8428.19
22741,8332.25
22742,8402.72
22743,8402.44
22744,8481.11
22745,8530.49
22746,8577.73
22747,8620.59
22748,8607.26
22749,8635.97
22750,8723.57
22751,8710.03
22752,8912.49
22753,8969.44
22754,8991.75
22755,9067.41
22756,9053.78
22757,9176.62
22758,9385.84
22759,9496.69
22760,9621.03
22761,9619.01
22762,9602.6
22763,9714.72
22764,9801.2
22765,9920.73
22766,9913.67
22767,10078.06
22768,10228.46
22769,10312.53
22770,10390.98
22771,10501.79
22772,10553.71
22773,10750.11
22774,10892.04
22775,11122.94
22776,11139.28
22777,11130.48
22778,11192.8
22779,11243.53
22780,11275.03
22781,11368.08
22782,11267.24
22783,11353.81
22784,11568.35
22785,11603.27
22786,11394.34
22787,11401.6
22788,11182.37
22789,11047.56
22790,10991.88
22791,10887.91
22792,10835.25
22793,10694.74
22794,10561.49
22795,10554.84
22796,10538.8
22797,10524.6
22798,10344.88
22799,10204.74
22800,10179.87
22801,10075.19
22802,10002.38
22803,9851.94
22804,9681.92
22805,9496.01
22806,9452.8
22807,9362.63
22808,9329.76
22809,9229.89
22810,9130.32
22811,8905.81
22812,8877.05
22813,8894.42
22814,8692.88
22815,8611.88
22816,8444.99
22817,8416.8
22818,8321.46
22819,8307.64
22820,8264.27
22821,8096.14
22822,8103.31
22823,8017.85
22824,7899.52
22825,7815.19
22826,7792.21
22827,7600.6
22828,7582.28
22829,7420.13
22830,7347.18
22831,7346.53
22832,7194.52
22833,7122.67
22834,7095.28
22835,6980.36
22836,6999.03
22837,6962.13
22838,6857.34
22839,6896.35
22840,6781.9
22841,6782.35
22842,6779.0
22843,6754.32
22844,6773.67
22845,6786.2
22846,6728.9
22847,6852.47
22848,6866.32
22849,6990.75
22850,7073.51
22851,7113.26
22852,7234.04
22853,7289.89
22854,7397.69
22855,7619.82
22856,7554.97
22857,7734.97
22858,7888.44
22859,7950.83
22860,8043.56
22861,8213.82
22862,8170.54
22863,8317.96
22864,8419.42
22865,8418.28
22866,8511.42
22867,8589.13
22868,8585.16
22869,8688.26
22870,8667.58
22871,8700.27
22872,8626.97
22873,8715.38
22874,8703.3
22875,8825.05
22876,8817.51
22877,8796.61
22878,8907.41
22879,8786.25
22880,8811.74
22881,8823.62
22882,8790.34
22883,8872.19
22884,8924.15
22885,9077.41
22886,9073.42
22887,9121.91
22888,9287.85
22889,9319.2
22890,9442.16
22891,9635.97
22892,9687.82
22893,9861.33
22894,10024.82
22895,10072.55
22896,10210.25
22897,10392.03
22898,10460.56
22899,10536.67
22900,10596.55
22901,10726.95
22902,10820.37
22903,11036.21
22904,11160.14
22905,11239.2
22906,11688.89
22907,11721.04
22908,11830.42
22909,11753.5
22910,11893.3
22911,11971.78
22912,12225.8
22913,12150.28
22914,12193.23
22915,12287.83
22916,12321.16
22917,12341.67
22918,12313.13
22919,12265.57
22920,12309.18
22921,12440.1
22922,12499.09
22923,12439.01
22924,12422.43
22925,12315.48
22926,12136.2
22927,11956.87
22928,11731.6
22929,11643.47
22930,11421.67
22931,11215.58
22932,11091.25
22933,10950.1
22934,10878.1
22935,10821.1
22936,10786.43
22937,10706.07
22938,10641.21
22939,10585.9
22940,10506.22
22941,10468.05
22942,10467.26
22943,10307.41
22944,10282.25
22945,10169.42
22946,10099.95
22947,9984.17
22948,9759.35
22949,9611.01
22950,9487.15
22951,9439.09
22952,9373.21
22953,9282.05
22954,9202.45
22955,9181.9
22956,9066.36
22957,9015.09
22958,8861.31
22959,8765.7
22960,8700.03
22961,8488.77
22962,8521.43
22963,8449.57
22964,8358.2
22965,8333.46
22966,8236.23
22967,8129.56
22968,8098.52
22969,7997.45
22970,7793.01
22971,7847.26
22972,7672.34
22973,7671.57
22974,7526.72
22975,7362.18
22976,7317.92
22977,7188.95
22978,7061.4
22979,7051.07
22980,7060.78
22981,6923.77
22982,6949.1
22983,6897.56
22984,6920.68
22985,6927.07
22986,6879.9
22987,6878.47
22988,6953.68
22989,6887.11
22990,6964.57
22991,6973.95
22992,7047.06
22993,7147.41
22994,7209.91
22995,7246.65
22996,7263.48
22997,7334.34
22998,7570.31
22999,7689.37
23000,7808.49
23001,7782.97
23002,7988.96
23003,8058.82
23004,8267.45
23005,8476.36
23006,8497.52
23007,8685.63
23008,8765.57
23009,8667.58
23010,8761.46
23011,8867.02
23012,8926.52
23013,8934.73
23014,8837.96
23015,8962.79
23016,8989.56
23017,8899.62
23018,8954.86
23019,8948.99
23020,8897.86
23021,8898.2
23022,8929.91
23023,8854.73
23024,8901.27
23025,8834.89
23026,8758.34
23027,8798.06
23028,8785.92
23029,8680.49
23030,8668.85
23031,8621.49
23032,8619.08
23033,8623.07
23034,8520.52
23035,8457.7
23036,8379.58
23037,8394.64
23038,8414.33
23039,8279.76
23040,8315.76
23041,8249.82
23042,8182.06
23043,8257.39
23044,8302.49
23045,8258.62
23046,8283.61
23047,8207.1
23048,8203.45
23049,8341.89
23050,8327.76
23051,8234.39
23052,8203.53
23053,8233.04
23054,8239.82
23055,8230.99
23056,8239.01
23057,8261.45
23058,8395.79
23059,8497.07
23060,8473.4
23061,8519.48
23062,8564.14
23063,8595.0
23064,8643.69
23065,8689.1
23066,8732.79
23067,8743.5
23068,8786.92
23069,8794.39
23070,8762.51
23071,8701.45
23072,8745.28
23073,8770.1
23074,8783.23
23075,8632.67
23076,8495.69
23077,8478.58
23078,8471.49
23079,8425.87
23080,8414.32
23081,8380.28
23082,8339.34
23083,8376.32
23084,8293.78
23085,8307.87
23086,8273.02
23087,8206.88
23088,8168.24
23089,7979.57
23090,7954.14
23091,7922.45
23092,7818.28
23093,7783.28
23094,7788.58
23095,7824.7
23096,7805.29
23097,7705.0
23098,7615.51
23099,7563.86
23100,7652.54
23101,7638.95
23102,7611.51
23103,7485.3
23104,7509.58
23105,7495.98
23106,7466.31
23107,7430.43
23108,7263.91
23109,7318.69
23110,7308.73
23111,7235.62
23112,7210.17
23113,7065.93
23114,7002.3
23115,6982.86
23116,6892.47
23117,6827.1
23118,6734.32
23119,6693.27
23120,6526.13
23121,6487.64
23122,6398.3
23123,6393.83
23124,6327.27
23125,6274.07
23126,6353.98
23127,6237.25
23128,6131.33
23129,6188.9
23130,6199.98
23131,6192.99
23132,6213.12
23133,6229.25
23134,6236.98
23135,6213.25
23136,6307.86
23137,6294.65
23138,6416.92
23139,6441.62
23140,6561.03
23141,6598.14
23142,6762.15
23143,6945.31
23144,7025.99
23145,7218.94
23146,7252.04
23147,7348.06
23148,7428.36
23149,7560.28
23150,7584.39
23151,7591.59
23152,7599.67
23153,7652.08
23154,7643.8
23155,7616.22
23156,7632.71
23157,7542.74
23158,7538.93
23159,7585.98
23160,7611.07
23161,7600.85
23162,7465.71
23163,7353.95
23164,7354.07
23165,7401.73
23166,7428.09
23167,7313.0
23168,7330.32
23169,7324.65
23170,7256.17
23171,7232.41
23172,7240.7
23173,7122.83
23174,7109.85
23175,7109.36
23176,7085.97
23177,7086.12
23178,7157.74
23179,7050.86
23180,6947.66
23181,6939.96
23182,6939.28
23183,6948.46
23184,6897.26
23185,6809.58
23186,6652.08
23187,6661.33
23188,6749.3
23189,6761.48
23190,6701.66
23191,6626.24
23192,6548.53
23193,6656.38
23194,6683.79
23195,6734.38
23196,6760.65
23197,6703.45
23198,6640.72
23199,6778.39
23200,6822.22
23201,6919.48
23202,6955.11
23203,7032.49
23204,7065.33
23205,7130.02
23206,7188.79
23207,7250.8
23208,7320.2
23209,7442.31
23210,7523.95
23211,7649.81
23212,7825.35
23213,7879.58
23214,7931.3
23215,8014.49
23216,8005.35
23217,8100.15
23218,8147.53
23219,8184.67
23220,8203.36
23221,8181.71
23222,8147.31
23223,8102.64
23224,8154.18
23225,8158.88
23226,8115.89
23227,8128.34
23228,8180.78
23229,8096.38
23230,8134.76
23231,8059.38
23232,7927.07
23233,7881.81
23234,7829.47
23235,7776.48
23236,7682.78
23237,7529.02
23238,7537.12
23239,7565.58
23240,7531.95
23241,7587.53
23242,7538.4
23243,7486.17
23244,7505.34
23245,7491.07
23246,7441.5
23247,7380.76
23248,7330.62
23249,7273.71
23250,7252.84
23251,7214.37
23252,7240.18
23253,7145.46
23254,7145.46
23255,7107.63
23256,7061.8
23257,6994.54
23258,6846.99
23259,6803.0
23260,6734.37
23261,6689.03
23262,6636.73
23263,6501.13
23264,6444.6
23265,6353.19
23266,6293.26
23267,6212.93
23268,6204.6
23269,6186.68
23270,6167.3
23271,6108.2
23272,6032.68
23273,6074.05
23274,6068.33
23275,6102.52
23276,6061.99
23277,6119.28
23278,6124.48
23279,6080.44
23280,6190.68
23281,6315.64
23282,6349.03
23283,6315.06
23284,6433.51
23285,6553.62
23286,6706.34
23287,6795.88
23288,6884.75
23289,7041.12
23290,7159.48
23291,7167.39
23292,7339.41
23293,7374.71
23294,7376.03
23295,7483.81
23296,7484.15
23297,7449.83
23298,7478.43
23299,7396.52
23300,7374.63
23301,7354.46
23302,7198.24
23303,7117.06
23304,7122.03
23305,6962.2
23306,6860.67
23307,6914.6
23308,6842.76
23309,6924.09
23310,6860.61
23311,6819.41
23312,6775.31
23313,6630.88
23314,6632.44
23315,6554.11
23316,6537.8
23317,6484.03
23318,6450.37
23319,6579.53
23320,6642.74
23321,6691.26
23322,6694.28
23323,6559.75
23324,6497.94
23325,6476.36
23326,6502.13
23327,6513.89
23328,6508.92
23329,6533.13
23330,6417.87
23331,6484.78
23332,6413.08
23333,6487.79
23334,6413.22
23335,6348.95
23336,6470.51
23337,6616.19
23338,6523.63
23339,6680.26
23340,6635.78
23341,6721.26
23342,6755.43
23343,6817.3
23344,6909.41
23345,6897.95
23346,6873.81
23347,6857.5
23348,6860.7
23349,6881.17
23350,6920.89
23351,6976.6
23352,7001.92
23353,7049.64
23354,7227.71
23355,7351.52
23356,7466.38
23357,7460.6
23358,7509.98
23359,7475.19
23360,7581.38
23361,7615.05
23362,7620.93
23363,7622.3
23364,7752.74
23365,7764.45
23366,7732.27
23367,7692.51
23368,7729.8
23369,7738.0
23370,7771.63
23371,7781.23
23372,7794.68
23373,7758.97
23374,7737.76
23375,7704.55
23376,7651.63
23377,7578.97
23378,7501.11
23379,7437.43
23380,7429.53
23381,7369.02
23382,7363.07
23383,7421.0
23384,7409.52
23385,7442.02
23386,7418.5
23387,7354.85
23388,7337.64
23389,7383.48
23390,7312.55
23391,7285.52
23392,7263.96
23393,7214.22
23394,7181.09
23395,7192.2
23396,7108.8
23397,7101.81
23398,7162.03
23399,6989.39
23400,6999.67
23401,6866.81
23402,6817.07
23403,6727.47
23404,6608.72
23405,6536.9
23406,6502.98
23407,6436.19
23408,6316.39
23409,6289.03
23410,6151.01
23411,6069.47
23412,6090.74
23413,6036.59
23414,6048.13
23415,5962.68
23416,5997.58
23417,5926.72
23418,5870.93
23419,5842.66
23420,5818.42
23421,5868.78
23422,5853.35
23423,5891.02
23424,5944.55
23425,5958.4
23426,5912.9
23427,5931.73
23428,6005.74
23429,6068.55
23430,6159.6
23431,6144.27
23432,6182.92
23433,6182.85
23434,6216.99
23435,6232.15
23436,6396.63
23437,6379.6
23438,6421.42
23439,6473.78
23440,6493.65
23441,6476.08
23442,6533.09
23443,6453.72
23444,6434.48
23445,6388.91
23446,6369.55
23447,6332.11
23448,6528.78
23449,6516.12
23450,6488.84
23451,6487.56
23452,6476.79
23453,6495.81
23454,6580.16
23455,6613.02
23456,6455.6
23457,6412.53
23458,6354.83
23459,6297.09
23460,6215.58
23461,6167.9
23462,6065.58
23463,6049.87
23464,5850.22
23465,5913.43
23466,5887.73
23467,5725.16
23468,5747.91
23469,5784.0
23470,5811.53
23471,5776.23
23472,5729.93
23473,5616.95
23474,5551.05
23475,5499.04
23476,5467.35
23477,5499.18
23478,5520.79
23479,5378.03
23480,5398.0
23481,5396.58
23482,5318.28
23483,5479.84
23484,5422.73
23485,5477.97
23486,5642.79
23487,5766.13
23488,5793.51
23489,6005.38
23490,6072.33
23491,6232.75
23492,6294.73
23493,6364.73
23494,6481.47
23495,6572.6
23496,6559.34
23497,6603.44
23498,6646.41
23499,6770.53
23500,6911.26
23501,7019.11
23502,7079.61
23503,7131.5
23504,7202.1
23505,7273.97
23506,7345.02
23507,7344.36
23508,7350.57
23509,7350.96
23510,7388.45
23511,7457.6
23512,7356.82
23513,7365.2
23514,7400.74
23515,7393.61
23516,7433.95
23517,7436.04
23518,7440.59
23519,7406.14
23520,7377.97
23521,7304.45
23522,7282.77
23523,7276.62
23524,7159.34
23525,7142.29
23526,7085.15
23527,7125.75
23528,7068.14
23529,7112.58
23530,7038.48
23531,7095.37
23532,7007.51
23533,7085.28
23534,7021.7
23535,6951.63
23536,6926.35
23537,6852.38
23538,6879.88
23539,6789.64
23540,6735.32
23541,6656.85
23542,6657.41
23543,6611.02
23544,6525.12
23545,6453.06
23546,6356.81
23547,6311.14
23548,6308.1
23549,6173.5
23550,6102.62
23551,6032.8
23552,5988.54
23553,5944.64
23554,5904.7
23555,5838.69
23556,5804.25
23557,5803.63
23558,5806.48
23559,5795.04
23560,5769.31
23561,5797.61
23562,5763.4
23563,5740.26
23564,5712.48
23565,5698.83
23566,5728.32
23567,5715.77
23568,5772.84
23569,5745.56
23570,5776.64
23571,5797.07
23572,5799.39
23573,5797.12
23574,5841.63
23575,5914.1
23576,5911.3
23577,5915.47
23578,5955.0
23579,5955.47
23580,5974.33
23581,5967.68
23582,6012.05
23583,6009.73
23584,6004.16
23585,6060.97
23586,6017.92
23587,6072.91
23588,6125.27
23589,6100.03
23590,6138.55
23591,6170.39
23592,6225.53
23593,6253.42
23594,6158.93
23595,6122.31
23596,6041.81
23597,5950.88
23598,6047.9
23599,6059.1
23600,5982.64
23601,5954.75
23602,5928.92
23603,5864.43
23604,5859.43
23605,5790.79
23606,5872.63
23607,5916.67
23608,5847.25
23609,5868.14
23610,5812.71
23611,5701.57
23612,5632.1
23613,5582.89
23614,5608.71
23615,5625.61
23616,5653.41
23617,5650.5
23618,5625.78
23619,5580.82
23620,5464.77
23621,5478.07
23622,5538.21
23623,5541.27
23624,5570.3
23625,5590.33
23626,5556.2
23627,5570.25
23628,5759.78
23629,5735.6
23630,5597.99
23631,5695.51
23632,5806.25
23633,5841.15
23634,5795.11
23635,5941.68
23636,5979.43
23637,6091.73
23638,6241.0
23639,6379.92
23640,6384.92
23641,6578.48
23642,6668.88
23643,6824.89
23644,6931.69
23645,7048.55
23646,7166.24
23647,7199.72
23648,7296.72
23649,7466.18
23650,7504.29
23651,7522.44
23652,7560.16
23653,7577.18
23654,7592.29
23655,7589.7
23656,7599.15
23657,7637.74
23658,7599.51
23659,7644.79
23660,7645.08
23661,7655.0
23662,7627.94
23663,7584.66
23664,7542.1
23665,7539.73
23666,7403.91
23667,7442.64
23668,7370.08
23669,7282.63
23670,7308.78
23671,7204.07
23672,7198.02
23673,7200.94
23674,7156.42
23675,7071.17
23676,6996.89
23677,7091.23
23678,6998.06
23679,6986.7
23680,6949.48
23681,6845.9
23682,6719.48
23683,6763.4
23684,6672.51
23685,6650.91
23686,6626.1
23687,6533.55
23688,6585.7
23689,6489.45
23690,6453.53
23691,6420.66
23692,6384.04
23693,6299.73
23694,6227.72
23695,6183.88
23696,6126.65
23697,6052.71
23698,5953.15
23699,5943.61
23700,5908.44
23701,5906.98
23702,5901.74
23703,5897.79
23704,5916.65
23705,5891.07
23706,5897.18
23707,5928.6
23708,5910.94
23709,5940.18
23710,5928.11
23711,5990.42
23712,6048.04
23713,6163.91
23714,6215.42
23715,6311.65
23716,6353.01
23717,6384.55
23718,6573.69
23719,6804.06
23720,6872.69
23721,7009.12
23722,7126.72
23723,7215.8
23724,7336.43
23725,7346.95
23726,7403.47
23727,7467.73
23728,7422.81
23729,7450.76
23730,7465.16
23731,7513.39
23732,7362.97
23733,7350.21
23734,7253.54
23735,7253.09
23736,7288.96
23737,7378.34
23738,7305.69
23739,7197.9
23740,7138.8
23741,7102.99
23742,7099.66
23743,7145.57
23744,7011.27
23745,6980.05
23746,6879.31
23747,6884.12
23748,6957.17
23749,6982.24
23750,6960.87
23751,6869.85
23752,6762.53
23753,6755.64
23754,6701.28
23755,6652.72
23756,6567.7
23757,6583.52
23758,6641.99
23759,6693.54
